"id","country_id","name","enabled","deleted_at","created_at","updated_at"
"37253","IE","Manorhamilton","1",NULL,NULL,NULL
"37254","IE","Marino","1",NULL,NULL,NULL
"37255","IE","Maynooth","1",NULL,NULL,NULL
"37256","IE","Mayo","1",NULL,NULL,NULL
"37257","IE","Midleton","1",NULL,NULL,NULL
"37258","IE","Milltown","1",NULL,NULL,NULL
"37259","IE","Mitchelstown","1",NULL,NULL,NULL
"37260","IE","Monaghan","1",NULL,NULL,NULL
"37261","IE","Monasterevin","1",NULL,NULL,NULL
"37262","IE","Monkstown","1",NULL,NULL,NULL
"37263","IE","Mornington","1",NULL,NULL,NULL
"37264","IE","Mount Merrion","1",NULL,NULL,NULL
"37265","IE","Mountrath","1",NULL,NULL,NULL
"37266","IE","Moycullen","1",NULL,NULL,NULL
"37267","IE","Mullinavat","1",NULL,NULL,NULL
"37268","IE","Mullingar","1",NULL,NULL,NULL
"37269","IE","Naas","1",NULL,NULL,NULL
"37270","IE","Naul","1",NULL,NULL,NULL
"37271","IE","Navan","1",NULL,NULL,NULL
"37272","IE","Nenagh","1",NULL,NULL,NULL
"37273","IE","New Ross","1",NULL,NULL,NULL
"37274","IE","Newcastle West","1",NULL,NULL,NULL
"37275","IE","Newmarket","1",NULL,NULL,NULL
"37276","IE","Newport","1",NULL,NULL,NULL
"37277","IE","Oranmore","1",NULL,NULL,NULL
"37278","IE","Oughterard","1",NULL,NULL,NULL
"37279","IE","Oysterhaven","1",NULL,NULL,NULL
"37280","IE","Passage West","1",NULL,NULL,NULL
"37281","IE","Patrickswell","1",NULL,NULL,NULL
"37282","IE","Portarlington","1",NULL,NULL,NULL
"37283","IE","Porterstown","1",NULL,NULL,NULL
"37284","IE","Portmarnock","1",NULL,NULL,NULL
"37285","IE","Portumna","1",NULL,NULL,NULL
"37286","IE","Prosperous","1",NULL,NULL,NULL
"37287","IE","Raheny","1",NULL,NULL,NULL
"37288","IE","Rathcoole","1",NULL,NULL,NULL
"37289","IE","Rathfarnham","1",NULL,NULL,NULL
"37290","IE","Rathgar","1",NULL,NULL,NULL
"37291","IE","Rathmines","1",NULL,NULL,NULL
"37292","IE","Rathmolyon","1",NULL,NULL,NULL
"37293","IE","Rathowen","1",NULL,NULL,NULL
"37294","IE","Ratoath","1",NULL,NULL,NULL
"37295","IE","Ringaskiddy","1",NULL,NULL,NULL
"37296","IE","River","1",NULL,NULL,NULL
"37297","IE","Roscommon","1",NULL,NULL,NULL
"37298","IE","Roscrea","1",NULL,NULL,NULL
"37299","IE","Rush","1",NULL,NULL,NULL
"37300","IE","Saggart","1",NULL,NULL,NULL
"37301","IE","Saint Mullins","1",NULL,NULL,NULL
"37302","IE","Sallins","1",NULL,NULL,NULL
"37303","IE","Sallynoggin","1",NULL,NULL,NULL
"37304","IE","Sandyford","1",NULL,NULL,NULL
"37305","IE","Sandymount","1",NULL,NULL,NULL
"37306","IE","Santry","1",NULL,NULL,NULL
"37307","IE","Seafield","1",NULL,NULL,NULL
"37308","IE","Shankill","1",NULL,NULL,NULL
"37309","IE","Shannon","1",NULL,NULL,NULL
"37310","IE","Shrule","1",NULL,NULL,NULL
"37311","IE","Sixmilebridge","1",NULL,NULL,NULL
"37312","IE","Skerries","1",NULL,NULL,NULL
"37313","IE","Skibbereen","1",NULL,NULL,NULL
"37314","IE","Slieve","1",NULL,NULL,NULL
"37315","IE","Sligo","1",NULL,NULL,NULL
"37316","IE","Spiddal","1",NULL,NULL,NULL
"37317","IE","Stepaside","1",NULL,NULL,NULL
"37318","IE","Stillorgan","1",NULL,NULL,NULL
"37319","IE","Stradbally","1",NULL,NULL,NULL
"37320","IE","Straffan","1",NULL,NULL,NULL
"37321","IE","Summerhill","1",NULL,NULL,NULL
"37322","IE","Sutton","1",NULL,NULL,NULL
"37323","IE","Swinford","1",NULL,NULL,NULL
"37324","IE","Swords","1",NULL,NULL,NULL
"37325","IE","Tallaght","1",NULL,NULL,NULL
"37326","IE","Templeogue","1",NULL,NULL,NULL
"37327","IE","Terenure","1",NULL,NULL,NULL
"37328","IE","Thomastown","1",NULL,NULL,NULL
"37329","IE","Thurles","1",NULL,NULL,NULL
"37330","IE","Tipperary","1",NULL,NULL,NULL
"37331","IE","Tralee","1",NULL,NULL,NULL
"37332","IE","Trim","1",NULL,NULL,NULL
"37333","IE","Tuam","1",NULL,NULL,NULL
"37334","IE","Tullamore","1",NULL,NULL,NULL
"37335","IE","Tullow","1",NULL,NULL,NULL
"37336","IE","Tyrrellspass","1",NULL,NULL,NULL
"37337","IE","Virginia","1",NULL,NULL,NULL
"37338","IE","Walkinstown","1",NULL,NULL,NULL
"37339","IE","Waterford","1",NULL,NULL,NULL
"37340","IE","Westport","1",NULL,NULL,NULL
"37341","IE","Wexford","1",NULL,NULL,NULL
"37342","IE","Wicklow","1",NULL,NULL,NULL
"37343","IE","Williamstown","1",NULL,NULL,NULL
"37344","IE","Windy Arbour","1",NULL,NULL,NULL
"37345","IE","Youghal","1",NULL,NULL,NULL
"37346","IM","Ballasalla","1",NULL,NULL,NULL
"37347","IM","Castletown","1",NULL,NULL,NULL
"37348","IM","Crosby","1",NULL,NULL,NULL
"37349","IM","Dalby","1",NULL,NULL,NULL
"37350","IM","Douglas","1",NULL,NULL,NULL
"37351","IM","Foxdale","1",NULL,NULL,NULL
"37352","IM","Laxey","1",NULL,NULL,NULL
"37353","IM","Onchan","1",NULL,NULL,NULL
"37354","IM","Peel","1",NULL,NULL,NULL
"37355","IM","Port Erin","1",NULL,NULL,NULL
"37356","IM","Port Saint Mary","1",NULL,NULL,NULL
"37357","IM","Ramsey","1",NULL,NULL,NULL
"37358","IM","Saint Johns","1",NULL,NULL,NULL
"37359","IL","`Alma","1",NULL,NULL,NULL
"37360","IL","`Amir","1",NULL,NULL,NULL
"37361","IL","`Arugot","1",NULL,NULL,NULL
"37362","IL","`Aseret","1",NULL,NULL,NULL
"37363","IL","`En Ayyala","1",NULL,NULL,NULL
"37364","IL","`En HaShelosha","1",NULL,NULL,NULL
"37365","IL","`Evron","1",NULL,NULL,NULL
"37366","IL","Acre","1",NULL,NULL,NULL
"37367","IL","Afiqim","1",NULL,NULL,NULL
"37368","IL","Ahituv","1",NULL,NULL,NULL
"37369","IL","Allonim","1",NULL,NULL,NULL
"37370","IL","Ashdod","1",NULL,NULL,NULL
"37371","IL","Ashqelon","1",NULL,NULL,NULL
"37372","IL","Azor","1",NULL,NULL,NULL
"37373","IL","Bahan","1",NULL,NULL,NULL
"37374","IL","Baraq","1",NULL,NULL,NULL
"37375","IL","Bareqet","1",NULL,NULL,NULL
"37376","IL","Bat Hadar","1",NULL,NULL,NULL
"37377","IL","Bat Hefer","1",NULL,NULL,NULL
"37378","IL","Bat Yam","1",NULL,NULL,NULL
"37379","IL","Beersheba","1",NULL,NULL,NULL
"37380","IL","Ben Shemen-Kefar Hano`ar","1",NULL,NULL,NULL
"37381","IL","Bene Ziyyon","1",NULL,NULL,NULL
"37382","IL","Bet Alfa","1",NULL,NULL,NULL
"37383","IL","Bet Dagan","1",NULL,NULL,NULL
"37384","IL","Bet Oren","1",NULL,NULL,NULL
"37385","IL","Bet Shemesh","1",NULL,NULL,NULL
"37386","IL","Binyamina","1",NULL,NULL,NULL
"37387","IL","Biriyya","1",NULL,NULL,NULL
"37388","IL","Dabburiya","1",NULL,NULL,NULL
"37389","IL","Dimona","1",NULL,NULL,NULL
"37390","IL","Eilat","1",NULL,NULL,NULL
"37391","IL","Elyakhin","1",NULL,NULL,NULL
"37392","IL","Elyaqim","1",NULL,NULL,NULL
"37393","IL","Emunim","1",NULL,NULL,NULL
"37394","IL","Et Taiyiba","1",NULL,NULL,NULL
"37395","IL","Even Yehuda","1",NULL,NULL,NULL
"37396","IL","Gan Hayyim","1",NULL,NULL,NULL
"37397","IL","Gan Yavne","1",NULL,NULL,NULL
"37398","IL","Ganne Tiqwa","1",NULL,NULL,NULL
"37399","IL","Gedera","1",NULL,NULL,NULL
"37400","IL","Gibbeton","1",NULL,NULL,NULL
"37401","IL","Gimzo","1",NULL,NULL,NULL
"37402","IL","Ginnosar","1",NULL,NULL,NULL
"37403","IL","Giv`at Hayyim","1",NULL,NULL,NULL
"37404","IL","Hadar `Am","1",NULL,NULL,NULL
"37405","IL","Hadar Ramatayim","1",NULL,NULL,NULL
"37406","IL","Hadera","1",NULL,NULL,NULL
"37407","IL","Hadid","1",NULL,NULL,NULL
"37408","IL","Haifa","1",NULL,NULL,NULL
"37409","IL","HaKarmel","1",NULL,NULL,NULL
"37410","IL","Haluz","1",NULL,NULL,NULL
"37411","IL","Hazav","1",NULL,NULL,NULL
"37412","IL","Hazor Ashdod","1",NULL,NULL,NULL
"37413","IL","Hazor HaGelilit","1",NULL,NULL,NULL
"37414","IL","Herut","1",NULL,NULL,NULL
"37415","IL","Herzliya","1",NULL,NULL,NULL
"37416","IL","Hever","1",NULL,NULL,NULL
"37417","IL","Hod HaSharon","1",NULL,NULL,NULL
"37418","IL","Holon","1",NULL,NULL,NULL
"37419","IL","Hurfeish","1",NULL,NULL,NULL
"37420","IL","Jaffa","1",NULL,NULL,NULL
"37421","IL","Jerusalem","1",NULL,NULL,NULL
"37422","IL","Kadima","1",NULL,NULL,NULL
"37423","IL","Karkur","1",NULL,NULL,NULL
"37424","IL","Kefar Daniyyel","1",NULL,NULL,NULL
"37425","IL","Kefar Netter","1",NULL,NULL,NULL
"37426","IL","Kefar Witqin","1",NULL,NULL,NULL
"37427","IL","Kefar Yona","1",NULL,NULL,NULL
"37428","IL","Kfar Saba","1",NULL,NULL,NULL
"37429","IL","Liman","1",NULL,NULL,NULL
"37430","IL","Lod","1",NULL,NULL,NULL
"37431","IL","maalot Tarshiha","1",NULL,NULL,NULL
"37432","IL","Magen","1",NULL,NULL,NULL
"37433","IL","Maghar","1",NULL,NULL,NULL
"37434","IL","Mazkeret Batya","1",NULL,NULL,NULL
"37435","IL","Mazliah","1",NULL,NULL,NULL
"37436","IL","Mazor","1",NULL,NULL,NULL
"37437","IL","Mesillat Ziyyon","1",NULL,NULL,NULL
"37438","IL","Migdal","1",NULL,NULL,NULL
"37439","IL","Mikhmoret","1",NULL,NULL,NULL
"37440","IL","Misgav Regional Council","1",NULL,NULL,NULL
"37441","IL","Mizpe Netofa","1",NULL,NULL,NULL
"37442","IL","Modiin","1",NULL,NULL,NULL
"37443","IL","Moran","1",NULL,NULL,NULL
"37444","IL","Naham","1",NULL,NULL,NULL
"37445","IL","Nahariya","1",NULL,NULL,NULL
"37446","IL","Nazareth","1",NULL,NULL,NULL
"37447","IL","Nazerat `Illit","1",NULL,NULL,NULL
"37448","IL","Nesher","1",NULL,NULL,NULL
"37449","IL","Ness Ziona","1",NULL,NULL,NULL
"37450","IL","Netanya","1",NULL,NULL,NULL
"37451","IL","Netivot","1",NULL,NULL,NULL
"37452","IL","Newe Efrayim","1",NULL,NULL,NULL
"37453","IL","Newe Yamin","1",NULL,NULL,NULL
"37454","IL","Nir Zevi","1",NULL,NULL,NULL
"37455","IL","Nirim","1",NULL,NULL,NULL
"37456","IL","Nordiyya","1",NULL,NULL,NULL
"37457","IL","Ofaqim","1",NULL,NULL,NULL
"37458","IL","Or `Aqiva","1",NULL,NULL,NULL
"37459","IL","Or Yehuda","1",NULL,NULL,NULL
"37460","IL","Pardes Hanna Karkur","1",NULL,NULL,NULL
"37461","IL","Pardesiyya","1",NULL,NULL,NULL
"37462","IL","Pasuta","1",NULL,NULL,NULL
"37463","IL","Petah Tikwah","1",NULL,NULL,NULL
"37464","IL","Qiryat Ata","1",NULL,NULL,NULL
"37465","IL","Qiryat Bialik","1",NULL,NULL,NULL
"37466","IL","Qiryat Gat","1",NULL,NULL,NULL
"37467","IL","Qiryat Hayyim","1",NULL,NULL,NULL
"37468","IL","Qiryat Motzkin","1",NULL,NULL,NULL
"37469","IL","Qiryat Ono","1",NULL,NULL,NULL
"37470","IL","Qiryat Tiv`on","1",NULL,NULL,NULL
"37471","IL","Qiryat Yam","1",NULL,NULL,NULL
"37472","IL","Ramat Aviv","1",NULL,NULL,NULL
"37473","IL","Ramat Dawid","1",NULL,NULL,NULL
"37474","IL","Ramat Ef`al","1",NULL,NULL,NULL
"37475","IL","Ramat Gan","1",NULL,NULL,NULL
"37476","IL","Ramat HaSharon","1",NULL,NULL,NULL
"37477","IL","Ramat Poleg","1",NULL,NULL,NULL
"37478","IL","Ramat Yishay","1",NULL,NULL,NULL
"37479","IL","Ramla","1",NULL,NULL,NULL
"37480","IL","Ramot Naftali","1",NULL,NULL,NULL
"37481","IL","Rehovot","1",NULL,NULL,NULL
"37482","IL","Rinnatya","1",NULL,NULL,NULL
"37483","IL","Rishon LeZion","1",NULL,NULL,NULL
"37484","IL","Rishpon","1",NULL,NULL,NULL
"37485","IL","Safed","1",NULL,NULL,NULL
"37486","IL","Sarid","1",NULL,NULL,NULL
"37487","IL","Savyon","1",NULL,NULL,NULL
"37488","IL","Sde Boker","1",NULL,NULL,NULL
"37489","IL","Sde Warburg","1",NULL,NULL,NULL
"37490","IL","Sderot","1",NULL,NULL,NULL
"37491","IL","Sedot Yam","1",NULL,NULL,NULL
"37492","IL","Shamir","1",NULL,NULL,NULL
"37493","IL","Shave Ziyyon","1",NULL,NULL,NULL
"37494","IL","Shefayim","1",NULL,NULL,NULL
"37495","IL","Shelomi","1",NULL,NULL,NULL
"37496","IL","Shetulim","1",NULL,NULL,NULL
"37497","IL","Shoval","1",NULL,NULL,NULL
"37498","IL","Talme Menashe","1",NULL,NULL,NULL
"37499","IL","Tel Aviv","1",NULL,NULL,NULL
"37500","IL","Tel Mond","1",NULL,NULL,NULL
"37501","IL","Tiberias","1",NULL,NULL,NULL
"37502","IL","Timrat","1",NULL,NULL,NULL
"37503","IL","Tirat Karmel","1",NULL,NULL,NULL
"37504","IL","Tirat Yehuda","1",NULL,NULL,NULL
"37505","IL","Urim","1",NULL,NULL,NULL
"37506","IL","Yaqum","1",NULL,NULL,NULL
"37507","IL","Yavne","1",NULL,NULL,NULL
"37508","IL","Yehud","1",NULL,NULL,NULL
"37509","IL","Zoran","1",NULL,NULL,NULL
"37510","IT","Abano Terme","1",NULL,NULL,NULL
"37511","IT","Abbadia Lariana","1",NULL,NULL,NULL
"37512","IT","Abbadia San Salvatore","1",NULL,NULL,NULL
"37513","IT","Abbasanta","1",NULL,NULL,NULL
"37514","IT","Abbiategrasso","1",NULL,NULL,NULL
"37515","IT","Abetone","1",NULL,NULL,NULL
"37516","IT","Acate","1",NULL,NULL,NULL
"37517","IT","Acerno","1",NULL,NULL,NULL
"37518","IT","Acerra","1",NULL,NULL,NULL
"37519","IT","Aci Castello","1",NULL,NULL,NULL
"37520","IT","Aci Catena","1",NULL,NULL,NULL
"37521","IT","Acireale","1",NULL,NULL,NULL
"37522","IT","Acquafredda","1",NULL,NULL,NULL
"37523","IT","Acquafredda Inferiore","1",NULL,NULL,NULL
"37524","IT","Acquapendente","1",NULL,NULL,NULL
"37525","IT","Acquappesa","1",NULL,NULL,NULL
"37526","IT","Acquaro","1",NULL,NULL,NULL
"37527","IT","Acquasparta","1",NULL,NULL,NULL
"37528","IT","Acquaviva","1",NULL,NULL,NULL
"37529","IT","Acquaviva delle Fonti","1",NULL,NULL,NULL
"37530","IT","Acquaviva Picena","1",NULL,NULL,NULL
"37531","IT","Acqui Terme","1",NULL,NULL,NULL
"37532","IT","Acri","1",NULL,NULL,NULL
"37533","IT","Adelfia","1",NULL,NULL,NULL
"37534","IT","Adrano","1",NULL,NULL,NULL
"37535","IT","Adria","1",NULL,NULL,NULL
"37536","IT","Adro","1",NULL,NULL,NULL
"37537","IT","Affi","1",NULL,NULL,NULL
"37538","IT","Afragola","1",NULL,NULL,NULL
"37539","IT","Africo Nuovo","1",NULL,NULL,NULL
"37540","IT","Agazzano","1",NULL,NULL,NULL
"37541","IT","Agerola","1",NULL,NULL,NULL
"37542","IT","Agira","1",NULL,NULL,NULL
"37543","IT","Agliana","1",NULL,NULL,NULL
"37544","IT","Agliano","1",NULL,NULL,NULL
"37545","IT","Aglientu","1",NULL,NULL,NULL
"37546","IT","Agna","1",NULL,NULL,NULL
"37547","IT","Agnadello","1",NULL,NULL,NULL
"37548","IT","Agnone","1",NULL,NULL,NULL
"37549","IT","Agordo","1",NULL,NULL,NULL
"37550","IT","Agrano","1",NULL,NULL,NULL
"37551","IT","Agrate Brianza","1",NULL,NULL,NULL
"37552","IT","Agrigento","1",NULL,NULL,NULL
"37553","IT","Agro","1",NULL,NULL,NULL
"37554","IT","Agropoli","1",NULL,NULL,NULL
"37555","IT","Agugliano","1",NULL,NULL,NULL
"37556","IT","Agugliaro","1",NULL,NULL,NULL
"37557","IT","Ai Palazzi","1",NULL,NULL,NULL
"37558","IT","Aiello","1",NULL,NULL,NULL
"37559","IT","Aiello del Sabato","1",NULL,NULL,NULL
"37560","IT","Ailano","1",NULL,NULL,NULL
"37561","IT","Ailoche","1",NULL,NULL,NULL
"37562","IT","Airasca","1",NULL,NULL,NULL
"37563","IT","Airola","1",NULL,NULL,NULL
"37564","IT","Airole","1",NULL,NULL,NULL
"37565","IT","Airuno","1",NULL,NULL,NULL
"37566","IT","Ala","1",NULL,NULL,NULL
"37567","IT","Ala di Stura","1",NULL,NULL,NULL
"37568","IT","Alanno","1",NULL,NULL,NULL
"37569","IT","Alassio","1",NULL,NULL,NULL
"37570","IT","Alatri","1",NULL,NULL,NULL
"37571","IT","Alba","1",NULL,NULL,NULL
"37572","IT","Albanella","1",NULL,NULL,NULL
"37573","IT","Albano di Lucania","1",NULL,NULL,NULL
"37574","IT","Albano Laziale","1",NULL,NULL,NULL
"37575","IT","Albano Vercellese","1",NULL,NULL,NULL
"37576","IT","Albaredo","1",NULL,NULL,NULL
"37577","IT","Albareto","1",NULL,NULL,NULL
"37578","IT","Albenga","1",NULL,NULL,NULL
"37579","IT","Albergo","1",NULL,NULL,NULL
"37580","IT","Alberobello","1",NULL,NULL,NULL
"37581","IT","Alberoni","1",NULL,NULL,NULL
"37582","IT","Albettone","1",NULL,NULL,NULL
"37583","IT","Albiate","1",NULL,NULL,NULL
"37584","IT","Albignasego","1",NULL,NULL,NULL
"37585","IT","Albina","1",NULL,NULL,NULL
"37586","IT","Albinea","1",NULL,NULL,NULL
"37587","IT","Albino","1",NULL,NULL,NULL
"37588","IT","Albissola Marina","1",NULL,NULL,NULL
"37589","IT","Albizzate","1",NULL,NULL,NULL
"37590","IT","Albuzzano","1",NULL,NULL,NULL
"37591","IT","Alcamo","1",NULL,NULL,NULL
"37592","IT","Alcara li Fusi","1",NULL,NULL,NULL
"37593","IT","Aldeno","1",NULL,NULL,NULL
"37594","IT","Ales","1",NULL,NULL,NULL
"37595","IT","Alessandria","1",NULL,NULL,NULL
"37596","IT","Alessandria della Rocca","1",NULL,NULL,NULL
"37597","IT","Alessano","1",NULL,NULL,NULL
"37598","IT","Alezio","1",NULL,NULL,NULL
"37599","IT","Alfonsine","1",NULL,NULL,NULL
"37600","IT","Alghero","1",NULL,NULL,NULL
"37601","IT","Algund","1",NULL,NULL,NULL
"37602","IT","Alice Castello","1",NULL,NULL,NULL
"37603","IT","Alife","1",NULL,NULL,NULL
"37604","IT","Alimena","1",NULL,NULL,NULL
"37605","IT","Alleghe","1",NULL,NULL,NULL
"37606","IT","Allerona","1",NULL,NULL,NULL
"37607","IT","Alliste","1",NULL,NULL,NULL
"37608","IT","Allumiere","1",NULL,NULL,NULL
"37609","IT","Almenno San Bartolomeo","1",NULL,NULL,NULL
"37610","IT","Almese","1",NULL,NULL,NULL
"37611","IT","Alpette","1",NULL,NULL,NULL
"37612","IT","Alpignano","1",NULL,NULL,NULL
"37613","IT","Altamura","1",NULL,NULL,NULL
"37614","IT","Altare","1",NULL,NULL,NULL
"37615","IT","Altavilla","1",NULL,NULL,NULL
"37616","IT","Altavilla Irpina","1",NULL,NULL,NULL
"37617","IT","Altavilla Milicia","1",NULL,NULL,NULL
"37618","IT","Altavilla Silentina","1",NULL,NULL,NULL
"37619","IT","Altavilla Vicentina","1",NULL,NULL,NULL
"37620","IT","Altedo","1",NULL,NULL,NULL
"37621","IT","Altessano","1",NULL,NULL,NULL
"37622","IT","Altidona","1",NULL,NULL,NULL
"37623","IT","Altino","1",NULL,NULL,NULL
"37624","IT","Altofonte","1",NULL,NULL,NULL
"37625","IT","Altomonte","1",NULL,NULL,NULL
"37626","IT","Altopascio","1",NULL,NULL,NULL
"37627","IT","Alviano","1",NULL,NULL,NULL
"37628","IT","Alvignanello","1",NULL,NULL,NULL
"37629","IT","Alvignano","1",NULL,NULL,NULL
"37630","IT","Alvito","1",NULL,NULL,NULL
"37631","IT","Alzano Lombardo","1",NULL,NULL,NULL
"37632","IT","Amalfi","1",NULL,NULL,NULL
"37633","IT","Amandola","1",NULL,NULL,NULL
"37634","IT","Amantea","1",NULL,NULL,NULL
"37635","IT","Amaro","1",NULL,NULL,NULL
"37636","IT","Amato","1",NULL,NULL,NULL
"37637","IT","Ambra","1",NULL,NULL,NULL
"37638","IT","Ambrogio","1",NULL,NULL,NULL
"37639","IT","Ameglia","1",NULL,NULL,NULL
"37640","IT","Amelia","1",NULL,NULL,NULL
"37641","IT","Ameno","1",NULL,NULL,NULL
"37642","IT","Amorosi","1",NULL,NULL,NULL
"37643","IT","Ampezzo","1",NULL,NULL,NULL
"37644","IT","Anacapri","1",NULL,NULL,NULL
"37645","IT","Anagni","1",NULL,NULL,NULL
"37646","IT","Ancarano","1",NULL,NULL,NULL
"37647","IT","Ancona","1",NULL,NULL,NULL
"37648","IT","Andezeno","1",NULL,NULL,NULL
"37649","IT","Andorno Micca","1",NULL,NULL,NULL
"37650","IT","Andrano","1",NULL,NULL,NULL
"37651","IT","Andria","1",NULL,NULL,NULL
"37652","IT","Anfo","1",NULL,NULL,NULL
"37653","IT","Angera","1",NULL,NULL,NULL
"37654","IT","Anghiari","1",NULL,NULL,NULL
"37655","IT","Angolo Terme","1",NULL,NULL,NULL
"37656","IT","Angri","1",NULL,NULL,NULL
"37657","IT","Anguillara","1",NULL,NULL,NULL
"37658","IT","Anguillara Veneta","1",NULL,NULL,NULL
"37659","IT","Anna","1",NULL,NULL,NULL
"37660","IT","Annicco","1",NULL,NULL,NULL
"37661","IT","Annone Veneto","1",NULL,NULL,NULL
"37662","IT","Antea","1",NULL,NULL,NULL
"37663","IT","Antella","1",NULL,NULL,NULL
"37664","IT","Anterselva di Mezzo","1",NULL,NULL,NULL
"37665","IT","Antico di Maiolo","1",NULL,NULL,NULL
"37666","IT","Antignano","1",NULL,NULL,NULL
"37667","IT","Antonimina","1",NULL,NULL,NULL
"37668","IT","Antrodoco","1",NULL,NULL,NULL
"37669","IT","Anzano del Parco","1",NULL,NULL,NULL
"37670","IT","Anzio","1",NULL,NULL,NULL
"37671","IT","Aosta","1",NULL,NULL,NULL
"37672","IT","Apice","1",NULL,NULL,NULL
"37673","IT","Apiro","1",NULL,NULL,NULL
"37674","IT","Appiano Gentile","1",NULL,NULL,NULL
"37675","IT","Appiano sulla strada del vino","1",NULL,NULL,NULL
"37676","IT","Appignano","1",NULL,NULL,NULL
"37677","IT","Appignano del Tronto","1",NULL,NULL,NULL
"37678","IT","Apricena","1",NULL,NULL,NULL
"37679","IT","Aprilia","1",NULL,NULL,NULL
"37680","IT","Aquileia","1",NULL,NULL,NULL
"37681","IT","Aquilonia","1",NULL,NULL,NULL
"37682","IT","Aquino","1",NULL,NULL,NULL
"37683","IT","Arabba","1",NULL,NULL,NULL
"37684","IT","Aradeo","1",NULL,NULL,NULL
"37685","IT","Aragona","1",NULL,NULL,NULL
"37686","IT","Arborea","1",NULL,NULL,NULL
"37687","IT","Arborio","1",NULL,NULL,NULL
"37688","IT","Arbus","1",NULL,NULL,NULL
"37689","IT","Arcade","1",NULL,NULL,NULL
"37690","IT","Arce","1",NULL,NULL,NULL
"37691","IT","Arcene","1",NULL,NULL,NULL
"37692","IT","Arcevia","1",NULL,NULL,NULL
"37693","IT","Arcidosso","1",NULL,NULL,NULL
"37694","IT","Arco","1",NULL,NULL,NULL
"37695","IT","Arcola","1",NULL,NULL,NULL
"37696","IT","Arcole","1",NULL,NULL,NULL
"37697","IT","Arconate","1",NULL,NULL,NULL
"37698","IT","Arcore","1",NULL,NULL,NULL
"37699","IT","Arcugnano","1",NULL,NULL,NULL
"37700","IT","Ardea","1",NULL,NULL,NULL
"37701","IT","Ardesio","1",NULL,NULL,NULL
"37702","IT","Arenzano","1",NULL,NULL,NULL
"37703","IT","Arese","1",NULL,NULL,NULL
"37704","IT","Arezzo","1",NULL,NULL,NULL
"37705","IT","Argelato","1",NULL,NULL,NULL
"37706","IT","Argenta","1",NULL,NULL,NULL
"37707","IT","Ariano Ferrarese","1",NULL,NULL,NULL
"37708","IT","Ariano Irpino","1",NULL,NULL,NULL
"37709","IT","Ariano nel Polesine","1",NULL,NULL,NULL
"37710","IT","Ariccia","1",NULL,NULL,NULL
"37711","IT","Arielli","1",NULL,NULL,NULL
"37712","IT","Arienzo","1",NULL,NULL,NULL
"37713","IT","Arignano","1",NULL,NULL,NULL
"37714","IT","Arizzano","1",NULL,NULL,NULL
"37715","IT","Arluno","1",NULL,NULL,NULL
"37716","IT","Armeno","1",NULL,NULL,NULL
"37717","IT","Armento","1",NULL,NULL,NULL
"37718","IT","Arnesano","1",NULL,NULL,NULL
"37719","IT","Arona","1",NULL,NULL,NULL
"37720","IT","Arosio","1",NULL,NULL,NULL
"37721","IT","Arpaia","1",NULL,NULL,NULL
"37722","IT","Arpino","1",NULL,NULL,NULL
"37723","IT","Arqua Polesine","1",NULL,NULL,NULL
"37724","IT","Arquata Scrivia","1",NULL,NULL,NULL
"37725","IT","Arre","1",NULL,NULL,NULL
"37726","IT","Arrone","1",NULL,NULL,NULL
"37727","IT","Arsago Seprio","1",NULL,NULL,NULL
"37728","IT","Arsita","1",NULL,NULL,NULL
"37729","IT","Arta Terme","1",NULL,NULL,NULL
"37730","IT","Artena","1",NULL,NULL,NULL
"37731","IT","Artogne","1",NULL,NULL,NULL
"37732","IT","Arzachena","1",NULL,NULL,NULL
"37733","IT","Arzano","1",NULL,NULL,NULL
"37734","IT","Arzene","1",NULL,NULL,NULL
"37735","IT","Arzignano","1",NULL,NULL,NULL
"37736","IT","Asciano","1",NULL,NULL,NULL
"37737","IT","Ascoli Piceno","1",NULL,NULL,NULL
"37738","IT","Ascoli Satriano","1",NULL,NULL,NULL
"37739","IT","Asiago","1",NULL,NULL,NULL
"37740","IT","Asola","1",NULL,NULL,NULL
"37741","IT","Asolo","1",NULL,NULL,NULL
"37742","IT","Assemini","1",NULL,NULL,NULL
"37743","IT","Assisi","1",NULL,NULL,NULL
"37744","IT","Asso","1",NULL,NULL,NULL
"37745","IT","Assoro","1",NULL,NULL,NULL
"37746","IT","Asti","1",NULL,NULL,NULL
"37747","IT","Atella","1",NULL,NULL,NULL
"37748","IT","Atena Lucana","1",NULL,NULL,NULL
"37749","IT","Atessa","1",NULL,NULL,NULL
"37750","IT","Atina","1",NULL,NULL,NULL
"37751","IT","Atri","1",NULL,NULL,NULL
"37752","IT","Atripalda","1",NULL,NULL,NULL
"37753","IT","Attigliano","1",NULL,NULL,NULL
"37754","IT","Attimis","1",NULL,NULL,NULL
"37755","IT","Atzara","1",NULL,NULL,NULL
"37756","IT","Augusta","1",NULL,NULL,NULL
"37757","IT","Auletta","1",NULL,NULL,NULL
"37758","IT","Aulla","1",NULL,NULL,NULL
"37759","IT","Aurelia","1",NULL,NULL,NULL
"37760","IT","Auronzo di Cadore","1",NULL,NULL,NULL
"37761","IT","Avella","1",NULL,NULL,NULL
"37762","IT","Avellino","1",NULL,NULL,NULL
"37763","IT","Aversa","1",NULL,NULL,NULL
